bc,w,F_used,t,N_traj,avg_x,C_sim,se_C_sim,alpha_fit,steps_max,steps_mean
periodic,5,0.00080000000000000004,8693363463730.6055,1000,17.736999999999998,0.18825860001222164,0,0,54093,8255.3999999999996
periodic,5,0.00080000000000000004,8721438398616.4893,1000,16.236999999999998,0.1721711440787258,0,0,52450,8732.8590000000004
periodic,5,0.00080000000000000004,8749604000592.4834,1000,18.035,0.19105158161048247,0,0,57975,8595.0460000000003
periodic,5,0.00080000000000000004,8777860562465.0469,1000,16.434000000000001,0.17392326885022194,0,0,47561,8110.527
periodic,5,0.00080000000000000004,8806208377986.2461,1000,17.315000000000001,0.18306984697566103,0,0,50974,8646.0859999999993
periodic,5,0.00080000000000000004,8834647741856.7031,1000,18.771999999999998,0.19828268179761779,0,0,59172,8453.6540000000005
periodic,5,0.00080000000000000004,8863178949728.875,1000,18.423999999999999,0.19441872001390048,0,0,55369,8515.5830000000005
periodic,5,0.00080000000000000004,8891802298209.9785,1000,14.548,0.15336892127692864,0,0,50857,8321.4549999999999
periodic,5,0.00080000000000000004,8920518084865.1543,1000,16.215,0.17077761321752938,0,0,43776,8359.5020000000004
periodic,5,0.00080000000000000004,8949326608220.4102,1000,18.745000000000001,0.19723289406130548,0,0,43806,8410.7919999999995
periodic,5,0.00080000000000000004,8978228167765.9805,1000,17.655999999999999,0.18559494303725768,0,0,61043,8497.3119999999999
periodic,5,0.00080000000000000004,9007223063959.1445,1000,15.784000000000001,0.16575659116644115,0,0,49467,8127.2460000000001
periodic,5,0.00080000000000000004,9036311598227.6113,1000,16.963999999999999,0.17797619362761566,0,0,53351,8582.9030000000002
periodic,5,0.00080000000000000004,9065494072972.502,1000,20.777000000000001,0.21776917521359995,0,0,52000,8870.5930000000008
periodic,5,0.00080000000000000004,9094770791571.5703,1000,19.292000000000002,0.2020090078829935,0,0,57939,8223.8410000000003
periodic,5,0.00080000000000000004,9124142058382.207,1000,17.943000000000001,0.18770180786444776,0,0,52219,8621.2900000000009
periodic,5,0.00080000000000000004,9153608178744.8301,1000,21.510999999999999,0.22480911435787923,0,0,47544,8699.0560000000005
periodic,5,0.00080000000000000004,9183169458985.9375,1000,20.079999999999998,0.2096510003059455,0,0,47410,9142.4590000000007
periodic,5,0.00080000000000000004,9212826206421.1934,1000,16.489999999999998,0.17200212088639882,0,0,51426,8693.4629999999997
periodic,5,0.00080000000000000004,9242578729358.8359,1000,19.998999999999999,0.20840174100809786,0,0,57164,9310.6749999999993
periodic,5,0.00080000000000000004,9272427337102.7383,1000,19.297999999999998,0.20090247194672933,0,0,57708,8581.3549999999996
periodic,5,0.00080000000000000004,9302372339955.7012,1000,18.916,0.19673525823224594,0,0,44298,8341.5339999999997
periodic,5,0.00080000000000000004,9332414049222.5176,1000,15.305999999999999,0.15903566138447187,0,0,48327,8384.9750000000004
periodic,5,0.00080000000000000004,9362552777213.4512,1000,17.887,0.1856736322082532,0,0,58316,9075.5190000000002
periodic,5,0.00080000000000000004,9392788837247.3555,1000,17.943000000000001,0.18607485936754081,0,0,56265,8668.3389999999999
periodic,5,0.00080000000000000004,9423122543654.8262,1000,17.766999999999999,0.184071546294935,0,0,42733,8307.25
periodic,5,0.00080000000000000004,9453554211781.6934,1000,15.858000000000001,0.16413488219298997,0,0,61914,8830.2839999999997
periodic,5,0.00080000000000000004,9484084157992.1445,1000,21.082000000000001,0.21799382876691017,0,0,52752,9123.4750000000004
periodic,5,0.00080000000000000004,9514712699672.0996,1000,18.646999999999998,0.19262882567711001,0,0,64048,9013.9419999999991
periodic,5,0.00080000000000000004,9545440155232.3457,1000,17.100000000000001,0.17647708947354906,0,0,60787,8926.4899999999998
periodic,5,0.00080000000000000004,9576266844112.123,1000,18.210000000000001,0.18775092441893648,0,0,64273,8753.0400000000009
periodic,5,0.00080000000000000004,9607193086782.1348,1000,18.919,0.19487235402343173,0,0,48306,8786.5849999999991
periodic,5,0.00080000000000000004,9638219204748.1523,1000,16.259,0.16731150323960298,0,0,51452,8669.7360000000008
periodic,5,0.00080000000000000004,9669345520554.1992,1000,18.756,0.19282001406977872,0,0,53721,8603.607
periodic,5,0.00080000000000000004,9700572357785.9453,1000,16.914999999999999,0.17372559358715439,0,0,53440,8664.6749999999993
periodic,5,0.00080000000000000004,9731900041074.1094,1000,17.837,0.18301788424182133,0,0,56622,8411.2299999999996
periodic,5,0.00080000000000000004,9763328896097.6738,1000,19.163,0.19643330950661253,0,0,49660,8659.2019999999993
periodic,5,0.00080000000000000004,9794859249587.5508,1000,15.737,0.16115860331184004,0,0,55338,8920.0660000000007
periodic,5,0.00080000000000000004,9826491429329.6602,1000,16.782,0.1716940253813258,0,0,50089,9178.4320000000007
periodic,5,0.00080000000000000004,9858225764168.6152,1000,18.814,0.19229700567443753,0,0,50936,9027.5920000000006
periodic,5,0.00080000000000000004,9890062584010.9844,1000,18.663,0.19056921898357376,0,0,48909,8781.0110000000004
periodic,5,0.00080000000000000004,9922002219828.7949,1000,18.495999999999999,0.18868137425429152,0,0,48153,9080.6209999999992
periodic,5,0.00080000000000000004,9954045003662.8203,1000,18.120999999999999,0.18467720383937292,0,0,55784,9016.6370000000006
periodic,5,0.00080000000000000004,9986191268626.2676,1000,19.004999999999999,0.19349908687560879,0,0,44899,8534.4560000000001
periodic,5,0.00080000000000000004,10018441348908.123,1000,16.885999999999999,0.17175830551184304,0,0,69561,8893.2829999999994
periodic,5,0.00080000000000000004,10050795579776.502,1000,16.314,0.16577969485792118,0,0,47007,8939.9150000000009
periodic,5,0.00080000000000000004,10083254297582.385,1000,15.244999999999999,0.15476694950705563,0,0,58182,9188.2610000000004
periodic,5,0.00080000000000000004,10115817839762.938,1000,19.763000000000002,0.20043962453926573,0,0,44228,8839.4500000000007
periodic,5,0.00080000000000000004,10148486544845.115,1000,22.361999999999998,0.22657984169625386,0,0,47483,9083.0040000000008
periodic,5,0.00080000000000000004,10181260752449.012,1000,19.466999999999999,0.19705595819735547,0,0,54497,8986.2960000000003
periodic,5,0.00080000000000000004,10214140803291.674,1000,18.113,0.18317274130660549,0,0,46247,8825.1759999999995
periodic,5,0.00080000000000000004,10247127039190.32,1000,18.257000000000001,0.18445047985797963,0,0,64203,8969.3739999999998
periodic,5,0.00080000000000000004,10280219803066.182,1000,19.890999999999998,0.2007644933824104,0,0,55048,9111.0759999999991
periodic,5,0.00080000000000000004,10313419438947.9,1000,16.605,0.16743609463653888,0,0,48496,9018.5640000000003
periodic,5,0.00080000000000000004,10346726291975.146,1000,16.974,0.17099142027816516,0,0,45971,9002.5630000000001
periodic,5,0.00080000000000000004,10380140708402.25,1000,17.795000000000002,0.17908863657030027,0,0,47218,8782.4830000000002
periodic,5,0.00080000000000000004,10413663035601.631,1000,17.597999999999999,0.17693480311192708,0,0,56579,9025.7520000000004
periodic,5,0.00080000000000000004,10447293622067.711,1000,18.239999999999998,0.18321233246921131,0,0,43048,8711.2669999999998
periodic,5,0.00080000000000000004,10481032817420.186,1000,18.422999999999998,0.18487157357502088,0,0,47432,9393.0869999999995
periodic,5,0.00080000000000000004,10514880972407.973,1000,19.074999999999999,0.19122921768075679,0,0,48911,9286.2729999999992
periodic,5,0.00080000000000000004,10548838438912.67,1000,17.704999999999998,0.17732319540650257,0,0,57385,9034.5769999999993
periodic,5,0.00080000000000000004,10582905569952.314,1000,18.385000000000002,0.18395566551228601,0,0,54120,9050.6769999999997
periodic,5,0.00080000000000000004,10617082719684.875,1000,16.952000000000002,0.16945344143537502,0,0,49835,8895.2780000000002
periodic,5,0.00080000000000000004,10651370243412.188,1000,14.507999999999999,0.1448828273573044,0,0,51008,9065.3250000000007
periodic,5,0.00080000000000000004,10685768497583.525,1000,15.984,0.15946844247717323,0,0,55972,9204.9390000000003
periodic,5,0.00080000000000000004,10720277839799.176,1000,15.406000000000001,0.15355327768020877,0,0,62872,8938.4549999999999
periodic,5,0.00080000000000000004,10754898628814.408,1000,15.494999999999999,0.15429103564895574,0,0,42662,9003.4709999999995
periodic,5,0.00080000000000000004,10789631224543.047,1000,17.870999999999999,0.17777794609321382,0,0,44598,9047.6049999999996
periodic,5,0.00080000000000000004,10824475988061.279,1000,19.661999999999999,0.195405434245706,0,0,48736,8824.473
periodic,5,0.00080000000000000004,10859433281611.252,1000,19.766999999999999,0.19625901905228976,0,0,63943,9497.1779999999999
periodic,5,0.00080000000000000004,10894503468605.092,1000,23.015000000000001,0.22828625138886632,0,0,46623,8881.0239999999994
periodic,5,0.00080000000000000004,10929686913628.553,1000,16.155000000000001,0.16008684878067211,0,0,46744,8566.2780000000002
periodic,5,0.00080000000000000004,10964983982444.67,1000,18.582000000000001,0.18395901065176035,0,0,63229,8883.9979999999996
periodic,5,0.00080000000000000004,11000395041997.838,1000,19.358000000000001,0.19145601315317495,0,0,46355,9351.3050000000003
periodic,5,0.00080000000000000004,11035920460417.438,1000,16.690000000000001,0.16490915947560564,0,0,58685,8767.5249999999996
periodic,5,0.00080000000000000004,11071560607021.76,1000,17.225999999999999,0.17004066718183142,0,0,49696,9336.4419999999991
periodic,5,0.00080000000000000004,11107315852321.656,1000,19.079999999999998,0.18815971379129909,0,0,57399,9267.4210000000003
periodic,5,0.00080000000000000004,11143186568024.719,1000,22.498999999999999,0.22166208047342789,0,0,45476,8837.7360000000008
periodic,5,0.00080000000000000004,11179173127038.771,1000,20.456,0.2013394233418484,0,0,52291,8772.8389999999999
periodic,5,0.00080000000000000004,11215275903476.068,1000,18.733000000000001,0.18420242973740758,0,0,53807,9060.0779999999995
periodic,5,0.00080000000000000004,11251495272657.004,1000,17.707999999999998,0.17395521407095285,0,0,44818,9079.9809999999998
periodic,5,0.00080000000000000004,11287831611114.1,1000,20.164999999999999,0.1979001300874571,0,0,59520,9046.607
periodic,5,0.00080000000000000004,11324285296595.742,1000,17.768999999999998,0.17421709055022724,0,0,61797,9212.7909999999993
periodic,5,0.00080000000000000004,11360856708070.383,1000,15.721,0.15398834557136942,0,0,55484,9237.4099999999999
periodic,5,0.00080000000000000004,11397546225730.334,1000,18.699000000000002,0.18298099418447025,0,0,57950,9149.2330000000002
periodic,5,0.00080000000000000004,11434354230995.596,1000,17.129999999999999,0.16746531868146028,0,0,56908,9184.982
periodic,5,0.00080000000000000004,11471281106518.082,1000,19.978000000000002,0.19511894632560289,0,0,61112,9164.4770000000008
periodic,5,0.00080000000000000004,11508327236185.43,1000,17.443999999999999,0.17020543632488952,0,0,47941,8737.3819999999996
periodic,5,0.00080000000000000004,11545493005125.074,1000,18.318999999999999,0.17857021761488001,0,0,55177,9230.3420000000006
periodic,5,0.00080000000000000004,11582778799708.061,1000,18.385000000000002,0.17904030763624026,0,0,54245,9476.0879999999997
periodic,5,0.00080000000000000004,11620185007553.354,1000,17.379000000000001,0.16907986033190608,0,0,57608,9507.2839999999997
periodic,5,0.00080000000000000004,11657712017531.719,1000,17.637,0.1714240408097224,0,0,54608,9201.4259999999995
periodic,5,0.00080000000000000004,11695360219769.627,1000,19.370000000000001,0.18808603439261901,0,0,64070,9582.1010000000006
periodic,5,0.00080000000000000004,11733130005653.588,1000,19.216000000000001,0.18641026987341577,0,0,57709,9758.6689999999999
periodic,5,0.00080000000000000004,11771021767834.041,1000,17.196999999999999,0.16666309876096511,0,0,51828,9113.7039999999997
periodic,5,0.00080000000000000004,11809035900229.518,1000,19.315999999999999,0.1870182004830977,0,0,47808,9012.4429999999993
periodic,5,0.00080000000000000004,11847172798030.557,1000,23.364000000000001,0.22599237728520682,0,0,59962,9779.2420000000002
periodic,5,0.00080000000000000004,11885432857704.145,1000,22.381,0.21627483845897094,0,0,51447,9525.9230000000007
periodic,5,0.00080000000000000004,11923816476997.449,1000,18.744,0.18095421374210943,0,0,50093,9605.9750000000004
periodic,5,0.00080000000000000004,11962324054942.297,1000,20.199999999999999,0.19482187128986914,0,0,50462,8980.0589999999993
periodic,5,0.00080000000000000004,12000955991859.127,1000,19.619,0.18903539286387389,0,0,55104,9359.9089999999997
periodic,5,0.00080000000000000004,12039712689361.199,1000,16.707999999999998,0.16083132489915661,0,0,64206,9213.9519999999993
periodic,5,0.00080000000000000004,12078594550358.818,1000,20.581,0.19792131220912879,0,0,43967,9304.2900000000009
periodic,5,0.00080000000000000004,12117601979063.332,1000,17.617999999999999,0.16926322473504235,0,0,62684,8873.2189999999991
periodic,5,0.00080000000000000004,12156735380991.664,1000,18.853999999999999,0.18096284846778751,0,0,48768,9576.2450000000008
periodic,5,0.00080000000000000004,12195995162970.152,1000,18.449000000000002,0.17690441340130864,0,0,41189,9090.0439999999999
periodic,5,0.00080000000000000004,12235381733139.113,1000,18.760000000000002,0.17971262464490914,0,0,63778,9214.8330000000005
periodic,5,0.00080000000000000004,12274895500956.887,1000,20.673999999999999,0.19785643554586799,0,0,63053,9635.3639999999996
periodic,5,0.00080000000000000004,12314536877204.201,1000,19.975999999999999,0.1909915328312565,0,0,54136,9468.0429999999997
periodic,5,0.00080000000000000004,12354306273988.229,1000,19.637,0.18756881772395573,0,0,50298,9681.75
periodic,5,0.00080000000000000004,12394204104747.188,1000,18.802,0.17941942693263604,0,0,59547,9156.9699999999993
periodic,5,0.00080000000000000004,12434230784254.479,1000,21.725999999999999,0.20712146441476487,0,0,51290,9159.2569999999996
periodic,5,0.00080000000000000004,12474386728622.844,1000,23.114999999999998,0.22015023155806507,0,0,68659,9575.2189999999991
periodic,5,0.00080000000000000004,12514672355309.006,1000,19.709,0.18752956849099622,0,0,49405,9112.5589999999993
periodic,5,0.00080000000000000004,12555088083117.795,1000,18.670999999999999,0.17748132394596788,0,0,47827,9472.0400000000009
periodic,5,0.00080000000000000004,12595634332206.615,1000,21.335000000000001,0.20260849191814259,0,0,63611,10109.541999999999
periodic,5,0.00080000000000000004,12636311524089.594,1000,19.654,0.18646437270098271,0,0,49954,9501.6589999999997
periodic,5,0.00080000000000000004,12677120081642.336,1000,16.818999999999999,0.15941346412944851,0,0,52241,9696.8829999999998
periodic,5,0.00080000000000000004,12718060429105.9,1000,19.916,0.18858487677081448,0,0,62658,9474.4590000000007
periodic,5,0.00080000000000000004,12759132992091.574,1000,22.658999999999999,0.21435094382192965,0,0,52898,10003.016
periodic,5,0.00080000000000000004,12800338197585.09,1000,18.968,0.17926112501334196,0,0,65410,9895.7459999999992
periodic,5,0.00080000000000000004,12841676473951.117,1000,19.457000000000001,0.18370474394743591,0,0,48429,9116.0900000000001
periodic,5,0.00080000000000000004,12883148250937.771,1000,21.359000000000002,0.20146765172377268,0,0,56867,9680.8209999999999
periodic,5,0.00080000000000000004,12924753959680.863,1000,21.285,0.20057554417617066,0,0,69199,10084.85
periodic,5,0.00080000000000000004,12966494032708.752,1000,19.288,0.18158143252241607,0,0,63834,9614.4259999999995
periodic,5,0.00080000000000000004,13008368903946.428,1000,20.472999999999999,0.19255093996523409,0,0,66168,9601.9650000000001
periodic,5,0.00080000000000000004,13050379008720.381,1000,20.306000000000001,0.19079564365010312,0,0,62544,9720.5300000000007
periodic,5,0.00080000000000000004,13092524783762.926,1000,19.228000000000002,0.18049206014494801,0,0,52317,9585.5480000000007
periodic,5,0.00080000000000000004,13134806667216.838,1000,23.689,0.22215220717257259,0,0,82952,9537.1759999999995
periodic,5,0.00080000000000000004,13177225098639.705,1000,25.628,0.2401035248900017,0,0,61464,9798.9979999999996
periodic,5,0.00080000000000000004,13219780519008.809,1000,22.826000000000001,0.21364540147119604,0,0,57087,9606.8269999999993
periodic,5,0.00080000000000000004,13262473370725.557,1000,17.704999999999998,0.16555396388528879,0,0,46970,9129.6499999999996
periodic,5,0.00080000000000000004,13305304097619.912,1000,18.271999999999998,0.17069061967068005,0,0,55801,9504.2090000000007
periodic,5,0.00080000000000000004,13348273144955.336,1000,21.143999999999998,0.19732887257964807,0,0,54510,9673.7669999999998
periodic,5,0.00080000000000000004,13391380959433.199,1000,20.495999999999999,0.19109640318805279,0,0,68602,9902.2340000000004
periodic,5,0.00080000000000000004,13434627989197.535,1000,19.460000000000001,0.18126174322733549,0,0,52705,9542.4680000000008
periodic,5,0.00080000000000000004,13478014683839.479,1000,20.765999999999998,0.19323957875621051,0,0,51315,9776.0490000000009
periodic,5,0.00080000000000000004,13521541494402.27,1000,20.196000000000002,0.18775370266562733,0,0,64555,9744.0069999999996
periodic,5,0.00080000000000000004,13565208873385.779,1000,17.082000000000001,0.15865062302103819,0,0,48056,9231.1209999999992
periodic,5,0.00080000000000000004,13609017274751.043,1000,16.416,0.1523176826613038,0,0,55606,9030.4390000000003
periodic,5,0.00080000000000000004,13652967153925.316,1000,18.963999999999999,0.17578946443047638,0,0,48489,9657.5010000000002
periodic,5,0.00080000000000000004,13697058967806.59,1000,20.632000000000001,0.19106632106973304,0,0,49991,9328.0810000000001
periodic,5,0.00080000000000000004,13741293174768.443,1000,20.151,0.18643151608831479,0,0,64621,9769.1059999999998
periodic,5,0.00080000000000000004,13785670234664.594,1000,17.809999999999999,0.16461392255510304,0,0,66401,9615.8070000000007
periodic,5,0.00080000000000000004,13830190608834.062,1000,16.803000000000001,0.15515629042753351,0,0,56391,9503.5619999999999
periodic,5,0.00080000000000000004,13874854760105.525,1000,22.244,0.2051990579654161,0,0,61739,9545.6749999999993
periodic,5,0.00080000000000000004,13919663152802.521,1000,17.036000000000001,0.15700374930944125,0,0,54402,9893.4740000000002
periodic,5,0.00080000000000000004,13964616252748.047,1000,21.484000000000002,0.19780508503136263,0,0,65491,9707.1360000000004
periodic,5,0.00080000000000000004,14009714527269.52,1000,19.91,0.18313589880157791,0,0,48514,10070.610000000001
periodic,5,0.00080000000000000004,14054958445203.398,1000,24.638000000000002,0.22640582230860276,0,0,66502,10282.42
periodic,5,0.00080000000000000004,14100348476900.41,1000,19.334,0.17749403828362065,0,0,52187,9901.7710000000006
periodic,5,0.00080000000000000004,14145885094230.266,1000,21.504000000000001,0.19722466340410177,0,0,52107,9614.4099999999999
periodic,5,0.00080000000000000004,14191568770586.387,1000,22.437999999999999,0.20559191500608578,0,0,51569,10153.043
periodic,5,0.00080000000000000004,14237399980891.18,1000,18.791,0.17200920819481036,0,0,56452,9662.4200000000001
periodic,5,0.00080000000000000004,14283379201600.74,1000,20.532,0.18776427976575488,0,0,61545,9692.2240000000002
periodic,5,0.00080000000000000004,14329506910709.918,1000,26.454000000000001,0.24168682990694496,0,0,58985,9753.0699999999997
periodic,5,0.00080000000000000004,14375783587757.061,1000,22.579999999999998,0.20609406704969865,0,0,55967,10514.536
periodic,5,0.00080000000000000004,14422209713829.342,1000,21.408000000000001,0.19520797852912466,0,0,54238,10098.652
periodic,5,0.00080000000000000004,14468785771567.592,1000,18.346,0.16712552064208941,0,0,53888,10057.724
periodic,5,0.00080000000000000004,14515512245171.139,1000,18.059999999999999,0.16436110259534051,0,0,52545,9543.25
periodic,5,0.00080000000000000004,14562389620403.189,1000,20.530999999999999,0.18666862093037098,0,0,49099,10183.34
periodic,5,0.00080000000000000004,14609418384595.652,1000,18.934000000000001,0.17198220183182281,0,0,82294,9891.4439999999995
periodic,5,0.00080000000000000004,14656599026654.318,1000,20.513000000000002,0.18614450828686957,0,0,65424,10004.611000000001
periodic,5,0.00080000000000000004,14703932037063.701,1000,18.420999999999999,0.16699911379917201,0,0,52871,9786.6149999999998
periodic,5,0.00080000000000000004,14751417907892.557,1000,17.815000000000001,0.16134915920826715,0,0,61783,9540.8189999999995
periodic,5,0.00080000000000000004,14799057132798.529,1000,20.579000000000001,0.18620230940980922,0,0,53071,9729.3349999999991
periodic,5,0.00080000000000000004,14846850207033.684,1000,22.681999999999999,0.20503219353632282,0,0,55598,10007.227999999999
periodic,5,0.00080000000000000004,14894797627449.434,1000,19.077000000000002,0.17227835156887808,0,0,78846,10249.953
periodic,5,0.00080000000000000004,14942899892501.752,1000,20.094000000000001,0.18128711672601344,0,0,59907,9760.9330000000009
periodic,5,0.00080000000000000004,14991157502256.428,1000,19.786999999999999,0.17834478460091047,0,0,89549,10159.457
periodic,5,0.00080000000000000004,15039570958394.006,1000,22.434000000000001,0.20200731275423325,0,0,57963,9895.7009999999991
periodic,5,0.00080000000000000004,15088140764215.438,1000,19.190999999999999,0.17263859673735901,0,0,55439,9801.7469999999994
periodic,5,0.00080000000000000004,15136867424646.828,1000,24.463000000000001,0.21985174808296784,0,0,60566,10241.356
periodic,5,0.00080000000000000004,15185751446245.104,1000,20.242999999999999,0.18175024246514093,0,0,82078,10154.802
periodic,5,0.00080000000000000004,15234793337203.043,1000,20.614999999999998,0.18491126893756454,0,0,59090,9955.5580000000009
periodic,5,0.00080000000000000004,15283993607354.674,1000,19.109999999999999,0.17124608157286786,0,0,69820,9872.1110000000008
periodic,5,0.00080000000000000004,15333352768180.334,1000,18.486000000000001,0.16549421622901517,0,0,57271,9907.3729999999996
periodic,5,0.00080000000000000004,15382871332812.355,1000,23.733000000000001,0.21226208552544176,0,0,55559,10217.933999999999
periodic,5,0.00080000000000000004,15432549816040.215,1000,19.963000000000001,0.17837151888724662,0,0,57583,10452.439
periodic,5,0.00080000000000000004,15482388734315.697,1000,20.417999999999999,0.18226060987967108,0,0,65154,10231.421
periodic,5,0.00080000000000000004,15532388605758.639,1000,22.466999999999999,0.20035704646962665,0,0,72335,10815.805
periodic,5,0.00080000000000000004,15582549950162.066,1000,20.734000000000002,0.18472366894274034,0,0,64949,9618.1970000000001
periodic,5,0.00080000000000000004,15632873288997.721,1000,20.960999999999999,0.1865655125589476,0,0,66024,10421.030000000001
periodic,5,0.00080000000000000004,15683359145421.234,1000,21.48,0.19100008505936972,0,0,65918,10821.746999999999
periodic,5,0.00080000000000000004,15734008044278.004,1000,20.039000000000001,0.17801444511306272,0,0,70327,9854.2860000000001
periodic,5,0.00080000000000000004,15784820512108.143,1000,23.170999999999999,0.20563824691339289,0,0,45215,10318.308000000001
periodic,5,0.00080000000000000004,15835797077152.4,1000,19.206,0.17028482842835518,0,0,58034,10067.555
periodic,5,0.00080000000000000004,15886938269357.398,1000,23.545000000000002,0.20855357666647725,0,0,64556,10090.245999999999
periodic,5,0.00080000000000000004,15938244620381.203,1000,23.094000000000001,0.20436100276335603,0,0,53280,10742.556
periodic,5,0.00080000000000000004,15989716663598.924,1000,21.227,0.18765813654055516,0,0,57656,10116.35
periodic,5,0.00080000000000000004,16041354934107.982,1000,23.263000000000002,0.20545864338258804,0,0,55340,10564.981
periodic,5,0.00080000000000000004,16093159968734.15,1000,22.452000000000002,0.19810418264022392,0,0,55309,9717.2070000000003
periodic,5,0.00080000000000000004,16145132306036.594,1000,22.469000000000001,0.19806250692461497,0,0,63920,10498.58
periodic,5,0.00080000000000000004,16197272486313.936,1000,21.401,0.18846578183857687,0,0,69315,10100.178
periodic,5,0.00080000000000000004,16249581051609.613,1000,20.149999999999999,0.17727741482133486,0,0,57241,10347.949000000001
periodic,5,0.00080000000000000004,16302058545717.635,1000,19.925999999999998,0.17513719969714181,0,0,53935,9727.2980000000007
periodic,5,0.00080000000000000004,16354705514187.984,1000,18.16,0.15946083562170704,0,0,54289,9778.2139999999999
periodic,5,0.00080000000000000004,16407522504332.67,1000,19.626000000000001,0.17216699600581192,0,0,76922,9781.6039999999994
periodic,5,0.00080000000000000004,16460510065231.238,1000,20.581,0.18037007922350837,0,0,60086,10502.438
periodic,5,0.00080000000000000004,16513668747736.26,1000,22.864000000000001,0.20018436317506874,0,0,60633,10364.450999999999
periodic,5,0.00080000000000000004,16566999104479.471,1000,23.321000000000002,0.20398818992404669,0,0,55735,10333.837
periodic,5,0.00080000000000000004,16620501689877.248,1000,22.329000000000001,0.19512236220979148,0,0,60543,10175.705
periodic,5,0.00080000000000000004,16674177060136.504,1000,24.071000000000002,0.21014149624489512,0,0,68978,10900.85
periodic,5,0.00080000000000000004,16728025773260.197,1000,20.405999999999999,0.17797355913947654,0,0,50645,10475.651
periodic,5,0.00080000000000000004,16782048389053.547,1000,17.655000000000001,0.15383148807597155,0,0,59407,10404.636
periodic,5,0.00080000000000000004,16836245469129.645,1000,21.913,0.19074768417626878,0,0,59851,10270.123
periodic,5,0.00080000000000000004,16890617576915.084,1000,24.292999999999999,0.21126059636018726,0,0,67502,10208.915999999999
periodic,5,0.00080000000000000004,16945165277656.236,1000,19.754999999999999,0.17163043422104629,0,0,67562,10209.484
periodic,5,0.00080000000000000004,16999889138424.848,1000,24.239999999999998,0.21039227934702781,0,0,60420,10898.175999999999
periodic,5,0.00080000000000000004,17054789728124.074,1000,19.864999999999998,0.1722525534612574,0,0,77303,10823.092000000001
periodic,5,0.00080000000000000004,17109867617494.115,1000,22.155000000000001,0.19192377157226301,0,0,65084,10620.018
periodic,5,0.00080000000000000004,17165123379118.637,1000,21.303000000000001,0.18436466921607819,0,0,55382,10647.722
periodic,5,0.00080000000000000004,17220557587430.17,1000,20.405999999999999,0.17643093247100972,0,0,52063,10281.833000000001
periodic,5,0.00080000000000000004,17276170818716.559,1000,22.382999999999999,0.1933370367038188,0,0,48811,10277.094999999999
periodic,5,0.00080000000000000004,17331963651126.686,1000,21.611000000000001,0.18648827957775255,0,0,53198,10699.973
periodic,5,0.00080000000000000004,17387936664676.619,1000,21.152999999999999,0.18235957210479151,0,0,62741,10643.477000000001
periodic,5,0.00080000000000000004,17444090441255.352,1000,18.818000000000001,0.16207274033932939,0,0,60552,10219.521000000001
periodic,5,0.00080000000000000004,17500425564631.283,1000,23.702000000000002,0.20393953317097946,0,0,59133,10213.947
periodic,5,0.00080000000000000004,17556942620458.076,1000,26.050999999999998,0.22393436311327458,0,0,65894,10889.1
periodic,5,0.00080000000000000004,17613642196280.527,1000,25.462,0.21865971254094585,0,0,77438,10391.727000000001
periodic,5,0.00080000000000000004,17670524881541.105,1000,22.376999999999999,0.19198090600134468,0,0,65952,10716.457
periodic,5,0.00080000000000000004,17727591267585.793,1000,19.116,0.16384496986712313,0,0,75135,10136.165000000001
periodic,5,0.00080000000000000004,17784841947670.375,1000,22.228999999999999,0.19034257174041752,0,0,68524,10673.183999999999
periodic,5,0.00080000000000000004,17842277516966.32,1000,19.690000000000001,0.16843860621602777,0,0,65088,10460.719999999999
periodic,5,0.00080000000000000004,17899898572567.402,1000,19.763000000000002,0.16889963443267295,0,0,59595,10671.861999999999
periodic,5,0.00080000000000000004,17957705713495.695,1000,21.050999999999998,0.17973327430271593,0,0,51172,10143.886
periodic,5,0.00080000000000000004,18015699540707.57,1000,20.117000000000001,0.17159273118737609,0,0,86286,10676.771000000001
periodic,5,0.00080000000000000004,18073880657100.387,1000,20.423999999999999,0.17404293107655186,0,0,47431,9964.8780000000006
periodic,5,0.00080000000000000004,18132249667518.469,1000,23.765999999999998,0.20232595345043458,0,0,80663,10537.393
periodic,5,0.00080000000000000004,18190807178759.547,1000,19.745999999999999,0.16794015571596871,0,0,58613,10134.478999999999
periodic,5,0.00080000000000000004,18249553799580.75,1000,21.652999999999999,0.18398118456123053,0,0,64659,10937.226000000001
periodic,5,0.00080000000000000004,18308490140705.477,1000,21.524999999999999,0.1827167706780134,0,0,60789,10659.815000000001
periodic,5,0.00080000000000000004,18367616814829.133,1000,22.23,0.18851878388280485,0,0,58553,11168.683999999999
periodic,5,0.00080000000000000004,18426934436626.027,1000,21.273,0.18022864719568948,0,0,52572,10498.575999999999
periodic,5,0.00080000000000000004,18486443622755.473,1000,19.437000000000001,0.16451451953143056,0,0,59872,11143.186
periodic,5,0.00080000000000000004,18546144991868.254,1000,19.126999999999999,0.16173416571465463,0,0,71669,10208.803
periodic,5,0.00080000000000000004,18606039164613.152,1000,21.170999999999999,0.17884475286749354,0,0,78250,10746.713
periodic,5,0.00080000000000000004,18666126763643.078,1000,20.402999999999999,0.17219033711081053,0,0,61090,10890.843999999999
periodic,5,0.00080000000000000004,18726408413622.09,1000,20.539000000000001,0.17317051862467026,0,0,74873,10745.239
